                           name                            |                           name                           
 CA' Bianca Italin Restaurant                              | CA' Biancvga Italian Restaurant
 IL Bistro Italian Restaurant                              | CA' Biancvga Italian Restaurant
 Russian River Brewinhg Company                            | Russian River Brewing Company
 River City Brewing Company                                | Russian River Brewing Company
 Garu Chu's Gourmet Chihese                                | Gary Chu's Gourmet Chinese
 Sizzligt Tandoor Indian Restaurant                        | Sizzlinjg Tandoor Indiah Restaurant
 Syraj Bistro                                              | Syrah Bistro
 Willie Bird's Restaurant                                  | Wilie Bird's Restaurant
 Stout Brothers Irish Pb                                   | Stout Brothers Iish Pub
 Checkers                                                  | Checkers
 Fountaingrpve Inn                                         | Fountaingrlge Inn
 Villa Rstaurany                                           | Villa Restaurant
 Diwks Parkside Cafe                                       | Dierks Parkside Cafe
 east west cafe                                            | east wedt cafe
 Omeledtte Express                                         | Omelette Express
 Napa Valle Wione Train                                    | Napa Valley Wine Train
 IHOP Restaurant                                           | Restaurant Cuve
 Restaurant BT                                             | Restaurant Cuve
 IHOP RESTAURANT                                           | Restaurant Cuve
 Jens' Restaurant                                          | Restaurant Cuve
 Cole' Restaurant                                          | Restaurant Cuve
 Hud Restaurant                                            | Restaurant Cuve
 Pop's Restaurant                                          | Restaurant Cuve
 IHOP Restaurant                                           | Restaurant Cuve
 J D's Restaurant                                          | Restaurant Cuve
 Faz Restaurant                                            | Restaurant Cuve
 Restaurant Cuvee                                          | Restaurant Cuve
 1515 Restaurant                                           | Restaurant Cuve
 Domo Restaurant                                           | Restaurant Cuve
 Dmos' Restaurant                                          | Restaurant Cuve
 Palm Restaurant                                           | Restaurant Cuve
 Restaurant Nora                                           | Restaurant Cuve
 B Restaurant                                              | Restaurant Cuve
 Chuy's Restaurant                                         | Restaurant Cuve
 Uchi Restaurant                                           | Restaurant Cuve
 Win Restaurant                                            | Restaurant Cuve
 M Restaurant & Br                                         | Restaurant Cuve
 Palm Restaurant                                           | Restaurant Cuve
 Restaurant 1130                                           | Restaurant Cuve
 Esta Restaurant                                           | Restaurant Cuve
 Cibo Restaurant                                           | Restaurant Cuve
 Zuzu                                                      | Zuzu
 La Toque Restaurant                                       | La Toque Restaurant
 Downtown Joe's Brewery nd Resturant                       | Downtown Joe's Brewery and Resturant
 Uva                                                       | Uva
 Ristorante Allegria: Italian & Calkfornia Cuisine         | Ristorante Allegria: Italian & California Cuisine
 Brix Restarant                                            | Brix Restauyran
 FARM at The Czrneros Inn                                  | FARM at The Carneros Inn
 Embasasy Suites Hotel Napa Valley                         | Embassy Suites Hotel Napa Valldyt
